id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
169,2,3,2,2,0.4,0.039068144,true,2.3755603990378144e-11,0.03999999468367588,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
170,2,3,2,2,0.4,0.038414654,true,2.3755603990378144e-11,0.03999999468367593,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
171,2,3,2,2,0.4,0.039011876,true,2.3755603990378144e-11,0.03999999468367643,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
172,2,3,2,2,0.4,0.038276562,true,3.138108178948275e-10,0.039999914842736545,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
173,2,3,2,2,0.4,0.038045136,true,3.138108178948275e-10,0.03999991484273635,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
174,2,3,2,2,0.4,0.039397918,true,2.3755603990378144e-11,0.03999999468367599,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
175,2,3,2,2,0.4,0.038957714,true,2.3755603990378144e-11,0.039999994683675724,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
176,2,3,2,2,0.4,0.03955367,true,3.138108178948275e-10,0.03999991484273639,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
177,2,3,2,2,0.4,0.039679024,true,2.3755603990378144e-11,0.03999999468367605,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
178,2,3,2,2,0.4,0.04013442,true,3.138108178948275e-10,0.03999991484273652,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
179,2,3,2,2,0.4,0.067946232,true,3.138108178948275e-10,0.03999991484273637,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
180,2,3,2,2,0.4,0.037334587,true,3.138108178948275e-10,0.03999991484273613,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
181,2,3,2,2,0.4,0.038487568,true,2.3755603990378144e-11,0.03999999468367588,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
182,2,3,2,2,0.4,0.037857655,true,3.138108178948275e-10,0.039999914842735906,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
183,2,3,2,2,0.4,0.038642429,true,2.3755603990378144e-11,0.039999994683676265,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
184,2,3,2,2,0.4,0.038578955,true,2.3755603990378144e-11,0.03999999468367604,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
185,2,3,2,2,0.4,0.039130166,true,2.3755603990378144e-11,0.03999999468367643,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
186,2,3,2,2,0.4,0.039418714,true,2.3755603990378144e-11,0.039999994683676605,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
187,2,3,2,2,0.4,0.038737467,true,3.138108178948275e-10,0.039999914842736295,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
188,2,3,2,2,0.4,0.039180578,true,2.3755603990378144e-11,0.03999999468367632,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
189,2,3,2,2,0.4,0.040071772,true,3.138108178948275e-10,0.03999991484273657,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
190,2,3,2,2,0.4,0.038745865,true,3.138108178948275e-10,0.03999991484273665,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
191,2,3,2,2,0.4,0.043462423,true,3.138108178948275e-10,0.03999991484273654,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
192,2,3,2,2,0.4,0.040118225,true,3.138108178948275e-10,0.03999991484273646,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
193,2,3,2,2,0.4,0.043566613,true,2.3755603990378144e-11,0.0399999946836761,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
194,2,3,2,2,0.4,0.039925644,true,3.138108178948275e-10,0.039999914842736704,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
195,2,3,2,2,0.4,0.040084012,true,3.138108178948275e-10,0.039999914842736184,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
196,2,3,2,2,0.4,0.042234446,true,3.138108178948275e-10,0.039999914842736455,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
197,2,3,2,2,0.4,0.040362925,true,3.138108178948275e-10,0.039999914842736475,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
198,2,3,2,2,0.4,0.043873111,true,2.3755603990378144e-11,0.039999994683676335,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
199,2,3,2,2,0.4,0.03911974,true,3.138108178948275e-10,0.03999991484273623,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
200,2,3,2,2,0.4,0.037629275,true,3.138108178948275e-10,0.039999914842736455,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
201,2,3,2,2,0.4,0.036632469,true,3.138108178948275e-10,0.03999991484273623,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
202,2,3,2,2,0.4,0.038721534,true,2.3755603990378144e-11,0.039999994683675884,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
203,2,3,2,2,0.4,0.041280046,true,2.3755603990378144e-11,0.03999999468367632,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
204,2,3,2,2,0.4,0.041298356,true,2.3755603990378144e-11,0.03999999468367666,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
205,2,3,2,2,0.4,0.041994114,true,3.138108178948275e-10,0.03999991484273623,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
206,2,3,2,2,0.4,0.040983425,true,3.138108178948275e-10,0.03999991484273652,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
207,2,3,2,2,0.4,0.040295068,true,3.138108178948275e-10,0.03999991484273607,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
208,2,3,2,2,0.4,0.041638176,true,2.3755603990378144e-11,0.039999994683676154,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
209,2,3,2,2,0.4,0.042073134,true,2.3755603990378144e-11,0.039999994683676154,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
210,2,3,2,2,0.4,0.044096686,true,3.138108178948275e-10,0.03999991484273646,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
211,2,3,2,2,0.4,0.039979736,true,3.138108178948275e-10,0.03999991484273647,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
212,2,3,2,2,0.4,0.039805712,true,3.138108178948275e-10,0.03999991484273657,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
213,2,3,2,2,0.4,0.040672584,true,2.3755603990378144e-11,0.03999999468367599,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
214,2,3,2,2,0.4,0.040302521,true,2.3755603990378144e-11,0.03999999468367593,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
215,2,3,2,2,0.4,0.039097435,true,3.138108178948275e-10,0.039999914842736795,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
216,2,3,2,2,0.4,0.040054074,true,3.138108178948275e-10,0.03999991484273662,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
217,2,3,2,2,0.4,0.042069506,true,3.138108178948275e-10,0.03999991484273635,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
218,2,3,2,2,0.4,0.069298589,true,2.3755603990378144e-11,0.03999999468367588,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
219,2,3,2,2,0.4,0.041176596,true,2.3755603990378144e-11,0.03999999468367599,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
220,2,3,2,2,0.4,0.038864976,true,2.3755603990378144e-11,0.03999999468367593,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
221,2,3,2,2,0.4,0.04306359,true,3.138108178948275e-10,0.03999991484273689,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
222,2,3,2,2,0.4,0.042960362,true,3.138108178948275e-10,0.039999914842736795,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
223,2,3,2,2,0.4,0.043156517,true,3.138108178948275e-10,0.039999914842736656,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
224,2,3,2,2,0.4,0.042156379,true,2.3755603990378144e-11,0.03999999468367599,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
225,2,3,2,2,0.4,0.042036658,true,3.138108178948275e-10,0.03999991484273685,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
226,2,3,2,2,0.4,0.042294143,true,2.3755603990378144e-11,0.03999999468367599,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
227,2,3,2,2,0.4,0.04189336,true,2.3755603990378144e-11,0.03999999468367621,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
228,2,3,2,2,0.4,0.042085351,true,2.3755603990378144e-11,0.039999994683675516,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
229,2,3,2,2,0.4,0.040546055,true,2.3755603990378144e-11,0.039999994683676245,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
230,2,3,2,2,0.4,0.039474286,true,2.3755603990378144e-11,0.03999999468367632,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
231,2,3,2,2,0.4,0.039994171,true,2.3755603990378144e-11,0.03999999468367633,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
232,2,3,2,2,0.4,0.040369697,true,3.138108178948275e-10,0.03999991484273657,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
233,2,3,2,2,0.4,0.040044629,true,3.138108178948275e-10,0.03999991484273657,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
234,2,3,2,2,0.4,0.039752786,true,3.138108178948275e-10,0.039999914842736295,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
235,2,3,2,2,0.4,0.038631686,true,2.3755603990378144e-11,0.03999999468367621,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
236,2,3,2,2,0.4,0.040008461,true,3.138108178948275e-10,0.03999991484273651,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
237,2,3,2,2,0.4,0.038670665,true,2.3755603990378144e-11,0.0399999946836759,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
238,2,3,2,2,0.4,0.03801051,true,3.138108178948275e-10,0.039999914842735886,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
239,2,3,2,2,0.4,0.037423254,true,3.138108178948275e-10,0.039999914842736774,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
240,2,3,2,2,0.4,0.037117824,true,3.138108178948275e-10,0.03999991484273652,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
241,2,3,2,2,0.4,0.038931019,true,3.138108178948275e-10,0.03999991484273684,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
242,2,3,2,2,0.4,0.038651832,true,3.138108178948275e-10,0.03999991484273624,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
243,2,3,2,2,0.4,0.039128391,true,3.138108178948275e-10,0.03999991484273635,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
244,2,3,2,2,0.4,0.038876432,true,3.138108178948275e-10,0.039999914842736795,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
245,2,3,2,2,0.4,0.039310467,true,2.3755603990378144e-11,0.03999999468367594,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
246,2,3,2,2,0.4,0.039215011,true,2.3755603990378144e-11,0.03999999468367522,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
247,2,3,2,2,0.4,0.039121973,true,3.138108178948275e-10,0.0399999148427365,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
248,2,3,2,2,0.4,0.042577498,true,2.3755603990378144e-11,0.03999999468367614,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
249,2,3,2,2,0.4,0.042692484,true,2.3755603990378144e-11,0.03999999468367621,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
250,2,3,2,2,0.4,0.042853464,true,3.138108178948275e-10,0.03999991484273675,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
251,2,3,2,2,0.4,0.040665276,true,3.138108178948275e-10,0.03999991484273546,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
252,2,3,2,2,0.4,0.04000566,true,2.3755603990378144e-11,0.0399999946836761,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
253,2,3,2,2,0.4,0.040039194,true,2.3755603990378144e-11,0.039999994683676376,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
254,2,3,2,2,0.4,0.039452102,true,2.3755603990378144e-11,0.039999994683676314,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
255,2,3,2,2,0.4,0.040479921,true,3.138108178948275e-10,0.0399999148427366,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
256,2,3,2,2,0.4,0.039922988,true,2.3755603990378144e-11,0.03999999468367618,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
257,2,3,2,2,0.4,0.067579118,true,3.138108178948275e-10,0.0399999148427367,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
258,2,3,2,2,0.4,0.037501047,true,3.138108178948275e-10,0.039999914842736406,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
259,2,3,2,2,0.4,0.036967037,true,2.3755603990378144e-11,0.03999999468367599,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
260,2,3,2,2,0.4,0.039081806,true,2.3755603990378144e-11,0.039999994683675766,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
261,2,3,2,2,0.4,0.038694323,true,2.3755603990378144e-11,0.03999999468367621,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
262,2,3,2,2,0.4,0.03876504,true,2.3755603990378144e-11,0.03999999468367644,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
263,2,3,2,2,0.4,0.039073006,true,2.3755603990378144e-11,0.039999994683676106,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
264,2,3,2,2,0.4,0.038630091,true,3.138108178948275e-10,0.03999991484273617,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
265,2,3,2,2,0.4,0.038608784,true,2.3755603990378144e-11,0.039999994683675766,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
266,2,3,2,2,0.4,0.042803982,true,2.3755603990378144e-11,0.03999999468367599,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
267,2,3,2,2,0.4,0.040263631,true,3.138108178948275e-10,0.0399999148427361,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
268,2,3,2,2,0.4,0.041662362,true,3.138108178948275e-10,0.03999991484273657,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
269,2,3,2,2,0.4,0.042860516,true,3.138108178948275e-10,0.039999914842736795,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
270,2,3,2,2,0.4,0.04276193,true,2.3755603990378144e-11,0.03999999468367447,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
271,2,3,2,2,0.4,0.042122133,true,3.138108178948275e-10,0.03999991484273665,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
272,2,3,2,2,0.4,0.0415486,true,3.138108178948275e-10,0.03999991484273657,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
273,2,3,2,2,0.4,0.04005954,true,2.3755603990378144e-11,0.039999994683676154,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
274,2,3,2,2,0.4,0.040109708,true,2.3755603990378144e-11,0.03999999468367621,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
275,2,3,2,2,0.4,0.042818769,true,3.138108178948275e-10,0.03999991484273643,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
276,2,3,2,2,0.4,0.042199202,true,2.3755603990378144e-11,0.03999999468367583,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
277,2,3,2,2,0.4,0.041704135,true,3.138108178948275e-10,0.039999914842736795,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
278,2,3,2,2,0.4,0.038047254,true,3.138108178948275e-10,0.03999991484273651,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
279,2,3,2,2,0.4,0.039945699,true,3.138108178948275e-10,0.039999914842736566,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
280,2,3,2,2,0.4,0.042516563,true,2.3755603990378144e-11,0.039999994683676154,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
281,2,3,2,2,0.4,0.042226806,true,2.3755603990378144e-11,0.039999994683676154,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
282,2,3,2,2,0.4,0.042176082,true,3.138108178948275e-10,0.03999991484273601,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
283,2,3,2,2,0.4,0.042336993,true,3.138108178948275e-10,0.03999991484273663,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
284,2,3,2,2,0.4,0.041505405,true,2.3755603990378144e-11,0.03999999468367593,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
285,2,3,2,2,0.4,0.041259341,true,2.3755603990378144e-11,0.039999994683675655,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
286,2,3,2,2,0.4,0.0413483,true,2.3755603990378144e-11,0.03999999468367609,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
287,2,3,2,2,0.4,0.042020278,true,2.3755603990378144e-11,0.039999994683675766,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
288,2,3,2,2,0.4,0.041743743,true,3.138108178948275e-10,0.039999914842736295,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
289,2,3,2,2,0.4,0.040178451,true,2.3755603990378144e-11,0.03999999468367621,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
290,2,3,2,2,0.4,0.040776555,true,3.138108178948275e-10,0.03999991484273657,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
291,2,3,2,2,0.4,0.040308988,true,2.3755603990378144e-11,0.03999999468367612,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
292,2,3,2,2,0.4,0.040146361,true,2.3755603990378144e-11,0.03999999468367599,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
293,2,3,2,2,0.4,0.039085295,true,2.3755603990378144e-11,0.03999999468367532,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
294,2,3,2,2,0.4,0.039970272,true,3.138108178948275e-10,0.03999991484273657,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
295,2,3,2,2,0.4,0.040118077,true,2.3755603990378144e-11,0.03999999468367621,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
296,2,3,2,2,0.4,0.066057245,true,2.3755603990378144e-11,0.0399999946836757,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
297,2,3,2,2,0.4,0.03726614,true,3.138108178948275e-10,0.03999991484273675,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
298,2,3,2,2,0.4,0.039644569,true,2.3755603990378144e-11,0.039999994683675835,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
299,2,3,2,2,0.4,0.038958897,true,3.138108178948275e-10,0.03999991484273663,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
300,2,3,2,2,0.4,0.039130565,true,3.138108178948275e-10,0.03999991484273665,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
301,2,3,2,2,0.4,0.039205606,true,3.138108178948275e-10,0.03999991484273617,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
302,2,3,2,2,0.4,0.039474267,true,3.138108178948275e-10,0.03999991484273637,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
303,2,3,2,2,0.4,0.039304283,true,3.138108178948275e-10,0.03999991484273635,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
304,2,3,2,2,0.4,0.039194287,true,2.3755603990378144e-11,0.03999999468367593,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
305,2,3,2,2,0.4,0.039017719,true,2.3755603990378144e-11,0.039999994683675766,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
306,2,3,2,2,0.4,0.038809843,true,2.3755603990378144e-11,0.03999999468367629,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
307,2,3,2,2,0.4,0.038516868,true,2.3755603990378144e-11,0.03999999468367643,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
308,2,3,2,2,0.4,0.0398711,true,3.138108178948275e-10,0.03999991484273657,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
309,2,3,2,2,0.4,0.0397828,true,3.138108178948275e-10,0.03999991484273702,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
310,2,3,2,2,0.4,0.040138625,true,3.138108178948275e-10,0.03999991484273635,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
311,2,3,2,2,0.4,0.041259818,true,2.3755603990378144e-11,0.03999999468367612,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
312,2,3,2,2,0.4,0.038833986,true,3.138108178948275e-10,0.03999991484273574,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
313,2,3,2,2,0.4,0.042064175,true,2.3755603990378144e-11,0.03999999468367604,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
314,2,3,2,2,0.4,0.040027494,true,3.138108178948275e-10,0.039999914842736434,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
315,2,3,2,2,0.4,0.039938474,true,2.3755603990378144e-11,0.039999994683676036,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
316,2,3,2,2,0.4,0.036954019,true,2.3755603990378144e-11,0.03999999468367622,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
317,2,3,2,2,0.4,0.038517146,true,3.138108178948275e-10,0.039999914842736795,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
318,2,3,2,2,0.4,0.045491175,true,3.138108178948275e-10,0.03999991484273639,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
319,2,3,2,2,0.4,0.041076605,true,2.3755603990378144e-11,0.03999999468367643,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
320,2,3,2,2,0.4,0.042764417,true,3.138108178948275e-10,0.03999991484273657,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
321,2,3,2,2,0.4,0.042525484,true,3.138108178948275e-10,0.03999991484273678,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
322,2,3,2,2,0.4,0.04409606,true,3.138108178948275e-10,0.03999991484273685,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
323,2,3,2,2,0.4,0.043714308,true,2.3755603990378144e-11,0.03999999468367612,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
324,2,3,2,2,0.4,0.044444712,true,2.3755603990378144e-11,0.039999994683675995,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
325,2,3,2,2,0.4,0.044142279,true,3.138108178948275e-10,0.03999991484273613,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
326,2,3,2,2,0.4,0.044498212,true,3.138108178948275e-10,0.0399999148427368,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
327,2,3,2,2,0.4,0.042076204,true,2.3755603990378144e-11,0.03999999468367605,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
328,2,3,2,2,0.4,0.042141498,true,3.138108178948275e-10,0.03999991484273678,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
329,2,3,2,2,0.4,0.046186465,true,3.138108178948275e-10,0.03999991484273635,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
330,2,3,2,2,0.4,0.044158772,true,2.3755603990378144e-11,0.039999994683675766,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
331,2,3,2,2,0.4,0.044542388,true,2.3755603990378144e-11,0.03999999468367632,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
332,2,3,2,2,0.4,0.047078667,true,2.3755603990378144e-11,0.0399999946836756,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
333,2,3,2,2,0.4,0.043079459,true,2.3755603990378144e-11,0.03999999468367588,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
334,2,3,2,2,0.4,0.041349768,true,2.3755603990378144e-11,0.039999994683676376,0.0399999987141094,[0.0; 0.0; 0.0; 0.0; 0.0; 0.2]
335,2,3,2,2,0.4,0.065623599,true,3.138108178948275e-10,0.03999991484273622,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
336,2,3,2,2,0.4,0.036944033,true,3.138108178948275e-10,0.03999991484273691,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
337,2,3,2,2,0.4,0.038837724,true,3.138108178948275e-10,0.03999991484273682,0.04000000809340894,[0.0; 0.0; 0.0; 0.0; 0.0; -0.2]
