id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
410,2,2,1,2,0.4,0.005805765,true,1.4747515373788104e-10,0.039999998222388984,0.03999999991389922,[0.0; 0.0; 0.2]
411,2,2,1,2,0.4,0.005260827,true,3.4852610344756674e-9,0.039999980286462254,0.04000000156867128,[0.0; 0.0; -0.2]
412,2,2,1,2,0.4,0.005472166,true,1.4747515373788104e-10,0.03999999822238917,0.03999999991389922,[0.0; 0.0; 0.2]
413,2,2,1,2,0.4,0.005589273,true,3.4852610344756674e-9,0.039999980286462254,0.04000000156867128,[0.0; 0.0; -0.2]
414,2,2,1,2,0.4,0.005856723,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
415,2,2,1,2,0.4,0.005551224,true,1.4747515373788104e-10,0.0399999982223895,0.03999999991389922,[0.0; 0.0; 0.2]
416,2,2,1,2,0.4,0.005645004,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
417,2,2,1,2,0.4,0.005419949,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
418,2,2,1,2,0.4,0.00567614,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
419,2,2,1,2,0.4,0.006040463,true,1.4747515373788104e-10,0.039999998222389165,0.03999999991389922,[0.0; 0.0; 0.2]
420,2,2,1,2,0.4,0.005581248,true,3.4852610344756674e-9,0.03999998028646219,0.04000000156867128,[0.0; 0.0; -0.2]
421,2,2,1,2,0.4,0.005474267,true,3.4852610344756674e-9,0.03999998028646219,0.04000000156867128,[0.0; 0.0; -0.2]
422,2,2,1,2,0.4,0.005876248,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
423,2,2,1,2,0.4,0.005565819,true,3.4852610344756674e-9,0.039999980286462414,0.04000000156867128,[0.0; 0.0; -0.2]
424,2,2,1,2,0.4,0.005964714,true,1.4747515373788104e-10,0.039999998222389276,0.03999999991389922,[0.0; 0.0; 0.2]
425,2,2,1,2,0.4,0.005955558,true,1.4747515373788104e-10,0.03999999822238917,0.03999999991389922,[0.0; 0.0; 0.2]
426,2,2,1,2,0.4,0.005414087,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
427,2,2,1,2,0.4,0.006263238,true,3.4852610344756674e-9,0.039999980286462365,0.04000000156867128,[0.0; 0.0; -0.2]
428,2,2,1,2,0.4,0.006966373,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
429,2,2,1,2,0.4,0.005714221,true,1.4747515373788104e-10,0.03999999822238943,0.03999999991389922,[0.0; 0.0; 0.2]
430,2,2,1,2,0.4,0.005821198,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
431,2,2,1,2,0.4,0.005478818,true,3.4852610344756674e-9,0.03999998028646219,0.04000000156867128,[0.0; 0.0; -0.2]
432,2,2,1,2,0.4,0.005705508,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
433,2,2,1,2,0.4,0.00598143,true,1.4747515373788104e-10,0.039999998222388984,0.03999999991389922,[0.0; 0.0; 0.2]
434,2,2,1,2,0.4,0.005976974,true,1.4747515373788104e-10,0.039999998222389054,0.03999999991389922,[0.0; 0.0; 0.2]
435,2,2,1,2,0.4,0.006100126,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
436,2,2,1,2,0.4,0.00564348,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
437,2,2,1,2,0.4,0.005456543,true,3.4852610344756674e-9,0.03999998028646214,0.04000000156867128,[0.0; 0.0; -0.2]
438,2,2,1,2,0.4,0.005781431,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
439,2,2,1,2,0.4,0.005718646,true,1.4747515373788104e-10,0.039999998222389054,0.03999999991389922,[0.0; 0.0; 0.2]
440,2,2,1,2,0.4,0.005421492,true,3.4852610344756674e-9,0.039999980286462365,0.04000000156867128,[0.0; 0.0; -0.2]
441,2,2,1,2,0.4,0.005505527,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
442,2,2,1,2,0.4,0.005867013,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
443,2,2,1,2,0.4,0.005344979,true,3.4852610344756674e-9,0.03999998028646221,0.04000000156867128,[0.0; 0.0; -0.2]
444,2,2,1,2,0.4,0.005880752,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
445,2,2,1,2,0.4,0.005620029,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
446,2,2,1,2,0.4,0.005502408,true,3.4852610344756674e-9,0.039999980286462566,0.04000000156867128,[0.0; 0.0; -0.2]
447,2,2,1,2,0.4,0.005703465,true,3.4852610344756674e-9,0.039999980286462566,0.04000000156867128,[0.0; 0.0; -0.2]
448,2,2,1,2,0.4,0.005842771,true,1.4747515373788104e-10,0.03999999822238917,0.03999999991389922,[0.0; 0.0; 0.2]
449,2,2,1,2,0.4,0.005929505,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
450,2,2,1,2,0.4,0.005436298,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
451,2,2,1,2,0.4,0.005335582,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
452,2,2,1,2,0.4,0.005988673,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
453,2,2,1,2,0.4,0.005919486,true,1.4747515373788104e-10,0.039999998222389394,0.03999999991389922,[0.0; 0.0; 0.2]
454,2,2,1,2,0.4,0.005556891,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
455,2,2,1,2,0.4,0.005644586,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
456,2,2,1,2,0.4,0.00550985,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
457,2,2,1,2,0.4,0.005911337,true,3.4852610344756674e-9,0.03999998028646223,0.04000000156867128,[0.0; 0.0; -0.2]
458,2,2,1,2,0.4,0.005838831,true,3.4852610344756674e-9,0.039999980286462414,0.04000000156867128,[0.0; 0.0; -0.2]
459,2,2,1,2,0.4,0.006145065,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
460,2,2,1,2,0.4,0.006025756,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
461,2,2,1,2,0.4,0.005645238,true,1.4747515373788104e-10,0.03999999822238917,0.03999999991389922,[0.0; 0.0; 0.2]
462,2,2,1,2,0.4,0.005436524,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
463,2,2,1,2,0.4,0.005866687,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
464,2,2,1,2,0.4,0.005945718,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
465,2,2,1,2,0.4,0.006192599,true,3.4852610344756674e-9,0.039999980286462365,0.04000000156867128,[0.0; 0.0; -0.2]
466,2,2,1,2,0.4,0.006478693,true,1.4747515373788104e-10,0.0399999982223892,0.03999999991389922,[0.0; 0.0; 0.2]
467,2,2,1,2,0.4,0.006619885,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
468,2,2,1,2,0.4,0.005852539,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
469,2,2,1,2,0.4,0.00534497,true,3.4852610344756674e-9,0.03999998028646219,0.04000000156867128,[0.0; 0.0; -0.2]
470,2,2,1,2,0.4,0.00567925,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
471,2,2,1,2,0.4,0.006004204,true,1.4747515373788104e-10,0.0399999982223895,0.03999999991389922,[0.0; 0.0; 0.2]
472,2,2,1,2,0.4,0.00567789,true,1.4747515373788104e-10,0.0399999982223892,0.03999999991389922,[0.0; 0.0; 0.2]
473,2,2,1,2,0.4,0.005238208,true,3.4852610344756674e-9,0.03999998028646221,0.04000000156867128,[0.0; 0.0; -0.2]
474,2,2,1,2,0.4,0.005477372,true,3.4852610344756674e-9,0.039999980286462636,0.04000000156867128,[0.0; 0.0; -0.2]
475,2,2,1,2,0.4,0.005532925,true,1.4747515373788104e-10,0.039999998222389165,0.03999999991389922,[0.0; 0.0; 0.2]
476,2,2,1,2,0.4,0.005640414,true,1.4747515373788104e-10,0.0399999982223895,0.03999999991389922,[0.0; 0.0; 0.2]
477,2,2,1,2,0.4,0.005856027,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
478,2,2,1,2,0.4,0.005373637,true,3.4852610344756674e-9,0.039999980286462254,0.04000000156867128,[0.0; 0.0; -0.2]
479,2,2,1,2,0.4,0.005598769,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
480,2,2,1,2,0.4,0.005768447,true,1.4747515373788104e-10,0.039999998222389054,0.03999999991389922,[0.0; 0.0; 0.2]
481,2,2,1,2,0.4,0.005572822,true,3.4852610344756674e-9,0.039999980286462254,0.04000000156867128,[0.0; 0.0; -0.2]
482,2,2,1,2,0.4,0.005844977,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
483,2,2,1,2,0.4,0.005888412,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
484,2,2,1,2,0.4,0.006152029,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
485,2,2,1,2,0.4,0.005743377,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
486,2,2,1,2,0.4,0.005525874,true,3.4852610344756674e-9,0.03999998028646219,0.04000000156867128,[0.0; 0.0; -0.2]
487,2,2,1,2,0.4,0.006118267,true,1.4747515373788104e-10,0.0399999982223892,0.03999999991389922,[0.0; 0.0; 0.2]
488,2,2,1,2,0.4,0.00568519,true,3.4852610344756674e-9,0.03999998028646221,0.04000000156867128,[0.0; 0.0; -0.2]
489,2,2,1,2,0.4,0.006061074,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
490,2,2,1,2,0.4,0.005717124,true,3.4852610344756674e-9,0.039999980286462566,0.04000000156867128,[0.0; 0.0; -0.2]
491,2,2,1,2,0.4,0.005576192,true,3.4852610344756674e-9,0.03999998028646223,0.04000000156867128,[0.0; 0.0; -0.2]
492,2,2,1,2,0.4,0.005408086,true,3.4852610344756674e-9,0.039999980286462435,0.04000000156867128,[0.0; 0.0; -0.2]
493,2,2,1,2,0.4,0.005962792,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
494,2,2,1,2,0.4,0.005345297,true,3.4852610344756674e-9,0.039999980286462365,0.04000000156867128,[0.0; 0.0; -0.2]
495,2,2,1,2,0.4,0.005389868,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
496,2,2,1,2,0.4,0.005601545,true,3.4852610344756674e-9,0.039999980286462435,0.04000000156867128,[0.0; 0.0; -0.2]
497,2,2,1,2,0.4,0.005577071,true,3.4852610344756674e-9,0.03999998028646192,0.04000000156867128,[0.0; 0.0; -0.2]
498,2,2,1,2,0.4,0.006198076,true,3.4852610344756674e-9,0.03999998028646219,0.04000000156867128,[0.0; 0.0; -0.2]
499,2,2,1,2,0.4,0.006652706,true,1.4747515373788104e-10,0.039999998222388984,0.03999999991389922,[0.0; 0.0; 0.2]
500,2,2,1,2,0.4,0.00664457,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
501,2,2,1,2,0.4,0.006134078,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
502,2,2,1,2,0.4,0.006028526,true,1.4747515373788104e-10,0.039999998222389276,0.03999999991389922,[0.0; 0.0; 0.2]
503,2,2,1,2,0.4,0.005655076,true,3.4852610344756674e-9,0.03999998028646219,0.04000000156867128,[0.0; 0.0; -0.2]
504,2,2,1,2,0.4,0.005657433,true,3.4852610344756674e-9,0.039999980286462414,0.04000000156867128,[0.0; 0.0; -0.2]
505,2,2,1,2,0.4,0.005945219,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
506,2,2,1,2,0.4,0.005493741,true,3.4852610344756674e-9,0.03999998028646219,0.04000000156867128,[0.0; 0.0; -0.2]
507,2,2,1,2,0.4,0.005681565,true,3.4852610344756674e-9,0.039999980286462476,0.04000000156867128,[0.0; 0.0; -0.2]
508,2,2,1,2,0.4,0.006007989,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
509,2,2,1,2,0.4,0.006034921,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
510,2,2,1,2,0.4,0.005613857,true,3.4852610344756674e-9,0.03999998028646214,0.04000000156867128,[0.0; 0.0; -0.2]
511,2,2,1,2,0.4,0.005609675,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
512,2,2,1,2,0.4,0.005650544,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
513,2,2,1,2,0.4,0.00541694,true,3.4852610344756674e-9,0.03999998028646192,0.04000000156867128,[0.0; 0.0; -0.2]
514,2,2,1,2,0.4,0.005792253,true,1.4747515373788104e-10,0.039999998222389276,0.03999999991389922,[0.0; 0.0; 0.2]
515,2,2,1,2,0.4,0.005587719,true,3.4852610344756674e-9,0.039999980286462344,0.04000000156867128,[0.0; 0.0; -0.2]
516,2,2,1,2,0.4,0.005706342,true,3.4852610344756674e-9,0.039999980286462365,0.04000000156867128,[0.0; 0.0; -0.2]
517,2,2,1,2,0.4,0.005711657,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
518,2,2,1,2,0.4,0.005967489,true,3.4852610344756674e-9,0.039999980286462636,0.04000000156867128,[0.0; 0.0; -0.2]
519,2,2,1,2,0.4,0.005762448,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
520,2,2,1,2,0.4,0.006100535,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
521,2,2,1,2,0.4,0.005950643,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
522,2,2,1,2,0.4,0.005635123,true,3.4852610344756674e-9,0.03999998028646223,0.04000000156867128,[0.0; 0.0; -0.2]
523,2,2,1,2,0.4,0.005769934,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
524,2,2,1,2,0.4,0.005539213,true,3.4852610344756674e-9,0.039999980286462365,0.04000000156867128,[0.0; 0.0; -0.2]
525,2,2,1,2,0.4,0.005521796,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
526,2,2,1,2,0.4,0.005672871,true,1.4747515373788104e-10,0.03999999822238917,0.03999999991389922,[0.0; 0.0; 0.2]
527,2,2,1,2,0.4,0.005316314,true,3.4852610344756674e-9,0.03999998028646223,0.04000000156867128,[0.0; 0.0; -0.2]
528,2,2,1,2,0.4,0.005616337,true,1.4747515373788104e-10,0.03999999822238917,0.03999999991389922,[0.0; 0.0; 0.2]
529,2,2,1,2,0.4,0.005781093,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
530,2,2,1,2,0.4,0.005645018,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
531,2,2,1,2,0.4,0.005991714,true,1.4747515373788104e-10,0.039999998222388984,0.03999999991389922,[0.0; 0.0; 0.2]
532,2,2,1,2,0.4,0.005918451,true,1.4747515373788104e-10,0.039999998222389054,0.03999999991389922,[0.0; 0.0; 0.2]
533,2,2,1,2,0.4,0.018574224,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
534,2,2,1,2,0.4,0.009789331,true,3.4852610344756674e-9,0.03999998028646223,0.04000000156867128,[0.0; 0.0; -0.2]
535,2,2,1,2,0.4,0.007735235,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
536,2,2,1,2,0.4,0.006877838,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
537,2,2,1,2,0.4,0.007114692,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
538,2,2,1,2,0.4,0.005980137,true,3.4852610344756674e-9,0.03999998028646219,0.04000000156867128,[0.0; 0.0; -0.2]
539,2,2,1,2,0.4,0.005621677,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
540,2,2,1,2,0.4,0.007844147,true,3.4852610344756674e-9,0.03999998028646223,0.04000000156867128,[0.0; 0.0; -0.2]
541,2,2,1,2,0.4,0.00537102,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
542,2,2,1,2,0.4,0.006567601,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
543,2,2,1,2,0.4,0.015872658,true,3.4852610344756674e-9,0.039999980286462435,0.04000000156867128,[0.0; 0.0; -0.2]
544,2,2,1,2,0.4,0.0232502,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
545,2,2,1,2,0.4,0.005432715,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
546,2,2,1,2,0.4,0.005883493,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
547,2,2,1,2,0.4,0.005534513,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
548,2,2,1,2,0.4,0.005405235,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
549,2,2,1,2,0.4,0.005766309,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
550,2,2,1,2,0.4,0.005556743,true,3.4852610344756674e-9,0.039999980286462365,0.04000000156867128,[0.0; 0.0; -0.2]
551,2,2,1,2,0.4,0.007025575,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
552,2,2,1,2,0.4,0.007880736,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
553,2,2,1,2,0.4,0.005688089,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
554,2,2,1,2,0.4,0.005407326,true,3.4852610344756674e-9,0.03999998028646221,0.04000000156867128,[0.0; 0.0; -0.2]
555,2,2,1,2,0.4,0.006956338,true,1.4747515373788104e-10,0.0399999982223892,0.03999999991389922,[0.0; 0.0; 0.2]
556,2,2,1,2,0.4,0.00740091,true,1.4747515373788104e-10,0.039999998222389276,0.03999999991389922,[0.0; 0.0; 0.2]
557,2,2,1,2,0.4,0.005575053,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
558,2,2,1,2,0.4,0.005373268,true,3.4852610344756674e-9,0.03999998028646214,0.04000000156867128,[0.0; 0.0; -0.2]
559,2,2,1,2,0.4,0.005661561,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
560,2,2,1,2,0.4,0.006445552,true,1.4747515373788104e-10,0.03999999822238917,0.03999999991389922,[0.0; 0.0; 0.2]
561,2,2,1,2,0.4,0.00593479,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
562,2,2,1,2,0.4,0.005935611,true,3.4852610344756674e-9,0.03999998028646223,0.04000000156867128,[0.0; 0.0; -0.2]
563,2,2,1,2,0.4,0.006652886,true,3.4852610344756674e-9,0.039999980286462344,0.04000000156867128,[0.0; 0.0; -0.2]
564,2,2,1,2,0.4,0.00696102,true,1.4747515373788104e-10,0.039999998222389165,0.03999999991389922,[0.0; 0.0; 0.2]
565,2,2,1,2,0.4,0.005918974,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
566,2,2,1,2,0.4,0.008373177,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
567,2,2,1,2,0.4,0.007168298,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
568,2,2,1,2,0.4,0.006876366,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
569,2,2,1,2,0.4,0.007421693,true,3.4852610344756674e-9,0.03999998028646219,0.04000000156867128,[0.0; 0.0; -0.2]
570,2,2,1,2,0.4,0.005815513,true,3.4852610344756674e-9,0.039999980286462435,0.04000000156867128,[0.0; 0.0; -0.2]
571,2,2,1,2,0.4,0.005800625,true,3.4852610344756674e-9,0.03999998028646214,0.04000000156867128,[0.0; 0.0; -0.2]
572,2,2,1,2,0.4,0.006070621,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
573,2,2,1,2,0.4,0.006842285,true,1.4747515373788104e-10,0.039999998222389054,0.03999999991389922,[0.0; 0.0; 0.2]
574,2,2,1,2,0.4,0.006384956,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
575,2,2,1,2,0.4,0.005735946,true,3.4852610344756674e-9,0.03999998028646214,0.04000000156867128,[0.0; 0.0; -0.2]
576,2,2,1,2,0.4,0.005950021,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
577,2,2,1,2,0.4,0.005875872,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
578,2,2,1,2,0.4,0.006068737,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
579,2,2,1,2,0.4,0.005759461,true,3.4852610344756674e-9,0.03999998028646219,0.04000000156867128,[0.0; 0.0; -0.2]
580,2,2,1,2,0.4,0.005977289,true,1.4747515373788104e-10,0.039999998222389394,0.03999999991389922,[0.0; 0.0; 0.2]
581,2,2,1,2,0.4,0.006033269,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
582,2,2,1,2,0.4,0.005875041,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
583,2,2,1,2,0.4,0.005897199,true,3.4852610344756674e-9,0.03999998028646192,0.04000000156867128,[0.0; 0.0; -0.2]
584,2,2,1,2,0.4,0.005881786,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
585,2,2,1,2,0.4,0.005933404,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
586,2,2,1,2,0.4,0.026598991,true,1.4747515373788104e-10,0.0399999982223895,0.03999999991389922,[0.0; 0.0; 0.2]
587,2,2,1,2,0.4,0.009928702,true,3.4852610344756674e-9,0.039999980286462435,0.04000000156867128,[0.0; 0.0; -0.2]
588,2,2,1,2,0.4,0.005784457,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
589,2,2,1,2,0.4,0.005987046,true,1.4747515373788104e-10,0.039999998222389276,0.03999999991389922,[0.0; 0.0; 0.2]
590,2,2,1,2,0.4,0.006234576,true,1.4747515373788104e-10,0.03999999822238917,0.03999999991389922,[0.0; 0.0; 0.2]
591,2,2,1,2,0.4,0.00579371,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
592,2,2,1,2,0.4,0.005941154,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
593,2,2,1,2,0.4,0.005507631,true,3.4852610344756674e-9,0.03999998028646221,0.04000000156867128,[0.0; 0.0; -0.2]
594,2,2,1,2,0.4,0.005998245,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
595,2,2,1,2,0.4,0.005769305,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
596,2,2,1,2,0.4,0.005278382,true,3.4852610344756674e-9,0.03999998028646214,0.04000000156867128,[0.0; 0.0; -0.2]
597,2,2,1,2,0.4,0.005298091,true,3.4852610344756674e-9,0.03999998028646214,0.04000000156867128,[0.0; 0.0; -0.2]
598,2,2,1,2,0.4,0.005542925,true,1.4747515373788104e-10,0.03999999822238917,0.03999999991389922,[0.0; 0.0; 0.2]
599,2,2,1,2,0.4,0.005298078,true,3.4852610344756674e-9,0.039999980286462435,0.04000000156867128,[0.0; 0.0; -0.2]
600,2,2,1,2,0.4,0.006123013,true,1.4747515373788104e-10,0.039999998222389276,0.03999999991389922,[0.0; 0.0; 0.2]
601,2,2,1,2,0.4,0.005886818,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
602,2,2,1,2,0.4,0.005882773,true,1.4747515373788104e-10,0.039999998222389394,0.03999999991389922,[0.0; 0.0; 0.2]
603,2,2,1,2,0.4,0.006228031,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
604,2,2,1,2,0.4,0.005518918,true,3.4852610344756674e-9,0.039999980286462254,0.04000000156867128,[0.0; 0.0; -0.2]
605,2,2,1,2,0.4,0.006381347,true,1.4747515373788104e-10,0.039999998222388984,0.03999999991389922,[0.0; 0.0; 0.2]
606,2,2,1,2,0.4,0.006396414,true,1.4747515373788104e-10,0.039999998222389276,0.03999999991389922,[0.0; 0.0; 0.2]
607,2,2,1,2,0.4,0.005713365,true,3.4852610344756674e-9,0.03999998028646223,0.04000000156867128,[0.0; 0.0; -0.2]
608,2,2,1,2,0.4,0.00581898,true,1.4747515373788104e-10,0.03999999822238909,0.03999999991389922,[0.0; 0.0; 0.2]
609,2,2,1,2,0.4,0.005864087,true,1.4747515373788104e-10,0.039999998222389206,0.03999999991389922,[0.0; 0.0; 0.2]
610,2,2,1,2,0.4,0.005494411,true,3.4852610344756674e-9,0.039999980286462344,0.04000000156867128,[0.0; 0.0; -0.2]
611,2,2,1,2,0.4,0.005469626,true,3.4852610344756674e-9,0.03999998028646212,0.04000000156867128,[0.0; 0.0; -0.2]
612,2,2,1,2,0.4,0.005872407,true,1.4747515373788104e-10,0.03999999822238953,0.03999999991389922,[0.0; 0.0; 0.2]
613,2,2,1,2,0.4,0.005796857,true,1.4747515373788104e-10,0.03999999822238931,0.03999999991389922,[0.0; 0.0; 0.2]
614,2,2,1,2,0.4,0.006056327,true,1.4747515373788104e-10,0.03999999822238917,0.03999999991389922,[0.0; 0.0; 0.2]
