n,m,space_dim,codim,relative_codim,max_nontrunc_eig,max_trunc_eig,solver_status
7,8,28,28,20,0,1.1100190744510088e-15,SLOW_PROGRESS
7,8,28,28,20,0,6.2628701152922314e-9,INFEASIBLE
7,8,28,28,20,0,1.7330900587738813e-13,INFEASIBLE
7,8,28,28,20,0,3.6701329748852043e-13,INFEASIBLE
7,8,28,28,20,0,3.05938272358344e-13,SLOW_PROGRESS
7,8,28,28,20,0,4.5146076831323314e-12,INFEASIBLE
7,8,28,28,20,0,8.690066120877268e-14,INFEASIBLE
7,8,28,28,20,0,2.1417623803163187e-13,INFEASIBLE
7,8,28,28,20,0,1.2929681788317297e-8,INFEASIBLE
7,8,28,28,20,0,6.564180685631174e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.3979468949760044e-8,INFEASIBLE
7,8,28,28,20,0,8.856875266908552e-12,SLOW_PROGRESS
7,8,28,28,20,0,7.203834672047697e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.478250393454506e-13,INFEASIBLE
7,8,28,28,20,0,2.1239536349344105e-11,INFEASIBLE
7,8,28,28,20,0,2.695147848121688e-12,INFEASIBLE
7,8,28,28,20,0,1.018149296438968e-13,SLOW_PROGRESS
7,8,28,28,20,0,6.434864688765772e-12,SLOW_PROGRESS
7,8,28,28,20,0,8.194680701404643e-11,SLOW_PROGRESS
7,8,28,28,20,0,2.8234714877044137e-12,INFEASIBLE
7,8,28,28,20,0,1.4873487179248138e-12,SLOW_PROGRESS
7,8,28,28,20,0,3.537488255669647e-12,INFEASIBLE
7,8,28,28,20,0,2.2498535930380585e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.6837037273470744e-12,INFEASIBLE
7,8,28,28,20,0,1.1544948478001238e-10,SLOW_PROGRESS
7,8,28,28,20,0,5.300367008172074e-9,INFEASIBLE
7,8,28,28,20,0,2.626753278050765e-11,SLOW_PROGRESS
7,8,28,28,20,0,7.383578192552256e-9,SLOW_PROGRESS
7,8,28,28,20,0,1.9505960382209458e-11,SLOW_PROGRESS
7,8,28,28,20,0,9.102218742704765e-12,SLOW_PROGRESS
7,8,28,28,20,0,9.724031666239942e-13,INFEASIBLE
7,8,28,28,20,0,1.2054707108718348e-11,INFEASIBLE
7,8,28,28,20,0,8.264204777863654e-10,INFEASIBLE
7,8,28,28,20,0,1.4559866532629474e-8,SLOW_PROGRESS
7,8,28,28,20,0,6.305285370228784e-9,SLOW_PROGRESS
7,8,28,28,20,0,5.970710050717318e-11,SLOW_PROGRESS
7,8,28,28,20,0,2.891849620968209e-12,SLOW_PROGRESS
7,8,28,28,20,0,5.0944294237211703e-14,INFEASIBLE
7,8,28,28,20,0,2.55632983354278e-9,SLOW_PROGRESS
7,8,28,28,20,0,1.535854888655531e-13,SLOW_PROGRESS
7,8,28,28,20,0,8.094959300135814e-13,INFEASIBLE
7,8,28,28,20,0,2.1687476033486517e-9,INFEASIBLE
7,8,28,28,20,0,6.80099952130856e-12,INFEASIBLE
7,8,28,28,20,0,1.4738619050953198e-13,INFEASIBLE
7,8,28,28,20,0,8.995342369798956e-11,INFEASIBLE
7,8,28,28,20,0,2.088268763732388e-11,SLOW_PROGRESS
7,8,28,28,20,0,6.601972688581025e-11,SLOW_PROGRESS
7,8,28,28,20,0,1.8423176445128982e-9,SLOW_PROGRESS
7,8,28,28,20,0,5.889674369610648e-9,INFEASIBLE
7,8,28,28,20,0,9.322248955468794e-12,INFEASIBLE
7,8,28,28,20,0,4.658707804895605e-9,SLOW_PROGRESS
7,8,28,28,20,0,4.616316120682784e-12,INFEASIBLE
7,8,28,28,20,0,4.75510635573862e-11,SLOW_PROGRESS
7,8,28,28,20,0,1.3400645154356002e-11,SLOW_PROGRESS
7,8,28,28,20,0,1.1035360890371356e-10,SLOW_PROGRESS
7,8,28,28,20,0,1.9091278472048627e-11,INFEASIBLE
7,8,28,28,20,0,1.9349432254027216e-13,SLOW_PROGRESS
7,8,28,28,20,0,2.1176098168274918e-10,INFEASIBLE
7,8,28,28,20,0,1.2030652886611078e-11,SLOW_PROGRESS
7,8,28,28,20,0,2.05669728833468e-14,SLOW_PROGRESS
7,8,28,28,20,0,1.1190174394202077e-8,SLOW_PROGRESS
7,8,28,28,20,0,1.0743434759388791e-11,INFEASIBLE
7,8,28,28,20,0,6.833522978742878e-11,SLOW_PROGRESS
7,8,28,28,20,0,7.142838610034218e-12,INFEASIBLE
7,8,28,28,20,0,1.764059177876331e-12,INFEASIBLE
7,8,28,28,20,0,1.686265965090079e-11,SLOW_PROGRESS
7,8,28,28,20,0,8.369546548451065e-13,INFEASIBLE
7,8,28,28,20,0,2.726983891583394e-12,SLOW_PROGRESS
7,8,28,28,20,0,6.506779979964332e-9,INFEASIBLE
7,8,28,28,20,0,4.029337553761345e-11,SLOW_PROGRESS
7,8,28,28,20,0,1.3452493484247889e-11,SLOW_PROGRESS
7,8,28,28,20,0,4.280377949705677e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.7484773117440317e-9,SLOW_PROGRESS
7,8,28,28,20,0,2.0885903398019195e-12,INFEASIBLE
7,8,28,28,20,0,5.535274353095788e-12,INFEASIBLE
7,8,28,28,20,0,9.095019293474579e-12,SLOW_PROGRESS
7,8,28,28,20,0,2.1850789342121825e-10,SLOW_PROGRESS
7,8,28,28,20,0,4.694585889503554e-16,SLOW_PROGRESS
7,8,28,28,20,0,2.703051915805481e-12,INFEASIBLE
7,8,28,28,20,0,1.4717871881077121e-12,INFEASIBLE
7,8,28,28,20,0,2.2197087324611575e-12,INFEASIBLE
7,8,28,28,20,0,8.561478706549287e-11,SLOW_PROGRESS
7,8,28,28,20,0,2.437584371385536e-12,INFEASIBLE
7,8,28,28,20,0,1.9633001314053745e-11,SLOW_PROGRESS
7,8,28,28,20,0,1.1031213768922068e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.4083081055049593e-13,INFEASIBLE
7,8,28,28,20,0,1.784321099725026e-10,SLOW_PROGRESS
7,8,28,28,20,0,1.47132122456784e-11,SLOW_PROGRESS
7,8,28,28,20,0,4.744398761428988e-14,INFEASIBLE
7,8,28,28,20,0,6.369708361465942e-9,INFEASIBLE
7,8,28,28,20,0,1.876012367312558e-12,INFEASIBLE
7,8,28,28,20,0,3.742057230267389e-9,INFEASIBLE
7,8,28,28,20,0,3.7342578823481575e-12,INFEASIBLE
7,8,28,28,20,0,4.641111795375482e-12,INFEASIBLE
7,8,28,28,20,0,3.422424978665683e-13,SLOW_PROGRESS
7,8,28,28,20,0,3.530076642519092e-9,INFEASIBLE
7,8,28,28,20,0,1.399212707084172e-10,SLOW_PROGRESS
7,8,28,28,20,0,6.294666195737421e-12,INFEASIBLE
7,8,28,28,20,0,1.94479699486944e-12,INFEASIBLE
7,8,28,28,20,0,5.5424450235778855e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.7612416729962786e-11,SLOW_PROGRESS
7,8,28,28,20,0,6.760802917234999e-10,INFEASIBLE
7,8,28,28,20,0,3.120702228763979e-12,INFEASIBLE
7,8,28,28,20,0,3.1663190737895056e-12,INFEASIBLE
7,8,28,28,20,0,2.0375041158458205e-12,INFEASIBLE
7,8,28,28,20,0,2.0899436752211327e-12,INFEASIBLE
7,8,28,28,20,0,4.0890162994173684e-10,SLOW_PROGRESS
7,8,28,28,20,0,1.3964152299614114e-12,INFEASIBLE
7,8,28,28,20,0,1.1694139521200534e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.0065395793266627e-15,SLOW_PROGRESS
7,8,28,28,20,0,6.10642392574734e-13,SLOW_PROGRESS
7,8,28,28,20,0,8.040332244021984e-13,SLOW_PROGRESS
7,8,28,28,20,0,2.6545526441296156e-11,INFEASIBLE
7,8,28,28,20,0,8.025892068096476e-9,INFEASIBLE
7,8,28,28,20,0,6.63117269532188e-11,SLOW_PROGRESS
7,8,28,28,20,0,3.250312632649004e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.1799179619571189e-13,SLOW_PROGRESS
7,8,28,28,20,0,2.4591361857806134e-11,INFEASIBLE
7,8,28,28,20,0,1.1169064634432746e-12,INFEASIBLE
7,8,28,28,20,0,6.071607027598423e-12,INFEASIBLE
7,8,28,28,20,0,1.579541002260205e-10,SLOW_PROGRESS
7,8,28,28,20,0,5.5383735486005613e-14,INFEASIBLE
7,8,28,28,20,0,1.019710581946442e-8,INFEASIBLE
7,8,28,28,20,0,6.335444115201315e-13,SLOW_PROGRESS
7,8,28,28,20,0,8.121302245546927e-11,SLOW_PROGRESS
7,8,28,28,20,0,5.053027896529799e-12,INFEASIBLE
7,8,28,28,20,0,4.960249205892239e-12,INFEASIBLE
7,8,28,28,20,0,1.1409287362249282e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.30010369990421e-11,SLOW_PROGRESS
7,8,28,28,20,0,1.996220578566411e-16,SLOW_PROGRESS
7,8,28,28,20,0,6.046360059699857e-14,SLOW_PROGRESS
7,8,28,28,20,0,7.20156717508957e-9,INFEASIBLE
7,8,28,28,20,0,3.7560479222503845e-12,SLOW_PROGRESS
7,8,28,28,20,0,2.047310619537307e-13,SLOW_PROGRESS
7,8,28,28,20,0,7.787340033467587e-9,INFEASIBLE
7,8,28,28,20,0,1.3267426794170019e-12,SLOW_PROGRESS
7,8,28,28,20,0,9.183765761494158e-14,SLOW_PROGRESS
7,8,28,28,20,0,3.2690866086040155e-12,SLOW_PROGRESS
7,8,28,28,20,0,6.478428819151814e-14,SLOW_PROGRESS
7,8,28,28,20,0,3.5125431739444215e-12,INFEASIBLE
7,8,28,28,20,0,7.24876757562444e-13,INFEASIBLE
7,8,28,28,20,0,9.182552586881118e-16,SLOW_PROGRESS
7,8,28,28,20,0,8.496180047842667e-13,INFEASIBLE
7,8,28,28,20,0,2.931061219935338e-12,SLOW_PROGRESS
7,8,28,28,20,0,2.1802014169407772e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.0767051848678907e-10,SLOW_PROGRESS
7,8,28,28,20,0,1.680263976847982e-11,INFEASIBLE
7,8,28,28,20,0,2.206127469805946e-11,INFEASIBLE
7,8,28,28,20,0,4.960119237399097e-14,SLOW_PROGRESS
7,8,28,28,20,0,3.612366547497792e-10,SLOW_PROGRESS
7,8,28,28,20,0,7.785259752130444e-12,INFEASIBLE
7,8,28,28,20,0,6.485068875137264e-14,INFEASIBLE
7,8,28,28,20,0,8.04371079846018e-12,INFEASIBLE
7,8,28,28,20,0,4.601079740571633e-13,INFEASIBLE
7,8,28,28,20,0,1.1477490728779776e-11,SLOW_PROGRESS
7,8,28,28,20,0,9.541971620000441e-9,INFEASIBLE
7,8,28,28,20,0,4.52812610485033e-11,SLOW_PROGRESS
7,8,28,28,20,0,7.867476956888463e-12,INFEASIBLE
7,8,28,28,20,0,1.0290888014559485e-11,INFEASIBLE
7,8,28,28,20,0,2.2899721555496265e-10,INFEASIBLE
7,8,28,28,20,0,4.7525574442449234e-12,INFEASIBLE
7,8,28,28,20,0,1.7035493176453673e-11,INFEASIBLE
7,8,28,28,20,0,8.583449768767224e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.641052578933352e-8,INFEASIBLE
7,8,28,28,20,0,4.904745120997596e-14,INFEASIBLE
7,8,28,28,20,0,2.169927441228922e-11,SLOW_PROGRESS
7,8,28,28,20,0,1.1573231054845327e-8,INFEASIBLE
7,8,28,28,20,0,1.1990231651173828e-8,INFEASIBLE
7,8,28,28,20,0,5.388498416779755e-10,SLOW_PROGRESS
7,8,28,28,20,0,1.6110326874948416e-13,SLOW_PROGRESS
7,8,28,28,20,0,5.871787504657561e-10,SLOW_PROGRESS
7,8,28,28,20,0,7.646191397162732e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.3460713116917265e-12,SLOW_PROGRESS
7,8,28,28,20,0,5.96421729194118e-13,INFEASIBLE
7,8,28,28,20,0,7.998375846678985e-12,INFEASIBLE
7,8,28,28,20,0,2.5850678701952858e-11,INFEASIBLE
7,8,28,28,20,0,4.917835716091137e-13,SLOW_PROGRESS
7,8,28,28,20,0,6.293887960295859e-13,INFEASIBLE
7,8,28,28,20,0,1.409080594617322e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.2703903949113287e-9,SLOW_PROGRESS
7,8,28,28,20,0,1.2231797562372038e-13,SLOW_PROGRESS
7,8,28,28,20,0,7.483019966959152e-11,SLOW_PROGRESS
7,8,28,28,20,0,1.1316284247141417e-8,INFEASIBLE
7,8,28,28,20,0,5.3358605242697e-13,INFEASIBLE
7,8,28,28,20,0,1.3209448297028694e-10,INFEASIBLE
7,8,28,28,20,0,1.7754182237638088e-12,SLOW_PROGRESS
7,8,28,28,20,0,7.544911978288919e-12,INFEASIBLE
7,8,28,28,20,0,1.840264604078377e-12,SLOW_PROGRESS
7,8,28,28,20,0,6.341876828074505e-9,INFEASIBLE
7,8,28,28,20,0,1.098259086357717e-9,SLOW_PROGRESS
7,8,28,28,20,0,6.38376724993912e-12,SLOW_PROGRESS
7,8,28,28,20,0,4.2716743884206543e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.64691677797907e-11,SLOW_PROGRESS
7,8,28,28,20,0,4.459042457530445e-16,SLOW_PROGRESS
7,8,28,28,20,0,1.072792009568045e-12,INFEASIBLE
7,8,28,28,20,0,1.6755080693276308e-10,SLOW_PROGRESS
7,8,28,28,20,0,1.5269316690846735e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.1449409661090564e-10,SLOW_PROGRESS
7,8,28,28,20,0,1.6605937936095393e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.5725167049639349e-9,INFEASIBLE
7,8,28,28,20,0,3.9393538924723454e-12,INFEASIBLE
7,8,28,28,20,0,1.0531231381988346e-12,SLOW_PROGRESS
7,8,28,28,20,0,6.7448260119879624e-12,INFEASIBLE
7,8,28,28,20,0,2.7144517611660544e-12,INFEASIBLE
7,8,28,28,20,0,5.496284298483569e-13,INFEASIBLE
7,8,28,28,20,0,8.718321068857096e-11,INFEASIBLE
7,8,28,28,20,0,5.368725059679836e-14,SLOW_PROGRESS
7,8,28,28,20,0,1.1894467787277223e-10,SLOW_PROGRESS
7,8,28,28,20,0,2.1955234957468268e-13,INFEASIBLE
7,8,28,28,20,0,7.802338978648534e-9,INFEASIBLE
7,8,28,28,20,0,2.010113782927673e-11,INFEASIBLE
7,8,28,28,20,0,2.589978125423986e-12,INFEASIBLE
7,8,28,28,20,0,3.2518276714994366e-9,INFEASIBLE
7,8,28,28,20,0,4.108199028162611e-12,SLOW_PROGRESS
7,8,28,28,20,0,2.9582784636394176e-12,INFEASIBLE
7,8,28,28,20,0,1.1629419034443077e-12,SLOW_PROGRESS
7,8,28,28,20,0,7.785253467240818e-11,SLOW_PROGRESS
7,8,28,28,20,0,7.658091531445424e-14,INFEASIBLE
7,8,28,28,20,0,1.88363781709824e-14,SLOW_PROGRESS
7,8,28,28,20,0,2.3170920613018114e-11,INFEASIBLE
7,8,28,28,20,0,1.795717365067948e-8,INFEASIBLE
7,8,28,28,20,0,1.2804333963053487e-8,INFEASIBLE
7,8,28,28,20,0,9.162018245219805e-12,INFEASIBLE
7,8,28,28,20,0,8.245439559493458e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.5968650587840842e-8,SLOW_PROGRESS
7,8,28,28,20,0,1.3682289531048723e-8,INFEASIBLE
7,8,28,28,20,0,1.499423109001553e-12,SLOW_PROGRESS
7,8,28,28,20,0,2.1436468693960925e-13,INFEASIBLE
7,8,28,28,20,0,3.989084682875448e-13,INFEASIBLE
7,8,28,28,20,0,1.7326030732833935e-11,SLOW_PROGRESS
7,8,28,28,20,0,1.1171917079109224e-8,SLOW_PROGRESS
7,8,28,28,20,0,1.867495510148852e-9,SLOW_PROGRESS
7,8,28,28,20,0,9.349767722680612e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.569234771299027e-10,SLOW_PROGRESS
7,8,28,28,20,0,4.205632189182794e-9,INFEASIBLE
7,8,28,28,20,0,5.512623225831794e-13,INFEASIBLE
7,8,28,28,20,0,5.416384220646892e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.0547542159472962e-8,INFEASIBLE
7,8,28,28,20,0,4.213937558025306e-11,INFEASIBLE
7,8,28,28,20,0,3.2876168264769493e-9,SLOW_PROGRESS
7,8,28,28,20,0,9.061517861379822e-13,SLOW_PROGRESS
7,8,28,28,20,0,5.295516490230482e-11,INFEASIBLE
7,8,28,28,20,0,5.75704073015336e-12,INFEASIBLE
7,8,28,28,20,0,6.762387821601462e-12,SLOW_PROGRESS
7,8,28,28,20,0,2.884705591269221e-15,SLOW_PROGRESS
7,8,28,28,20,0,1.3889069244519086e-8,INFEASIBLE
7,8,28,28,20,0,5.1219096778280685e-9,INFEASIBLE
7,8,28,28,20,0,3.638015620726612e-12,SLOW_PROGRESS
7,8,28,28,20,0,3.090613091527504e-10,SLOW_PROGRESS
7,8,28,28,20,0,4.759719992634982e-12,INFEASIBLE
7,8,28,28,20,0,7.186234017994511e-10,SLOW_PROGRESS
7,8,28,28,20,0,8.087020972985073e-13,INFEASIBLE
7,8,28,28,20,0,6.102499281839702e-9,SLOW_PROGRESS
7,8,28,28,20,0,3.0199688515098487e-13,SLOW_PROGRESS
7,8,28,28,20,0,7.479416337603131e-13,INFEASIBLE
7,8,28,28,20,0,3.016761006770202e-11,INFEASIBLE
7,8,28,28,20,0,8.48029209243753e-14,SLOW_PROGRESS
7,8,28,28,20,0,2.5873421194721925e-13,SLOW_PROGRESS
7,8,28,28,20,0,4.061199582024817e-12,INFEASIBLE
7,8,28,28,20,0,7.676784320622027e-16,SLOW_PROGRESS
7,8,28,28,20,0,7.248711411455816e-14,SLOW_PROGRESS
7,8,28,28,20,0,9.21228008400387e-13,INFEASIBLE
7,8,28,28,20,0,3.927068043339488e-13,INFEASIBLE
7,8,28,28,20,0,5.835365496887277e-10,SLOW_PROGRESS
7,8,28,28,20,0,2.5300480961552934e-12,INFEASIBLE
7,8,28,28,20,0,1.2978279089766502e-12,INFEASIBLE
7,8,28,28,20,0,2.1841335994911548e-11,SLOW_PROGRESS
7,8,28,28,20,0,6.27441052571732e-10,SLOW_PROGRESS
7,8,28,28,20,0,2.177712616655942e-11,INFEASIBLE
7,8,28,28,20,0,1.2588065114295014e-11,INFEASIBLE
7,8,28,28,20,0,3.389166839958999e-9,INFEASIBLE
7,8,28,28,20,0,1.071002032309731e-8,INFEASIBLE
7,8,28,28,20,0,7.359760932727653e-10,SLOW_PROGRESS
7,8,28,28,20,0,8.850562751555281e-12,INFEASIBLE
7,8,28,28,20,0,4.1485598645408914e-12,INFEASIBLE
7,8,28,28,20,0,2.2082008997237455e-11,SLOW_PROGRESS
7,8,28,28,20,0,1.9827244784285556e-11,INFEASIBLE
7,8,28,28,20,0,3.2816359508070575e-13,SLOW_PROGRESS
7,8,28,28,20,0,3.358748806917483e-11,INFEASIBLE
7,8,28,28,20,0,9.587600145298986e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.3944327810142881e-9,SLOW_PROGRESS
7,8,28,28,20,0,1.3964900015006985e-11,INFEASIBLE
7,8,28,28,20,0,1.2248415395014446e-10,SLOW_PROGRESS
7,8,28,28,20,0,5.564543877853893e-14,SLOW_PROGRESS
7,8,28,28,20,0,3.648832165007046e-9,SLOW_PROGRESS
7,8,28,28,20,0,2.2127301741366454e-11,SLOW_PROGRESS
7,8,28,28,20,0,7.750760975369512e-9,INFEASIBLE
7,8,28,28,20,0,5.747887118387071e-11,SLOW_PROGRESS
7,8,28,28,20,0,1.8933067116040736e-12,INFEASIBLE
7,8,28,28,20,0,5.684212824431554e-10,INFEASIBLE
7,8,28,28,20,0,4.7348713368350775e-9,SLOW_PROGRESS
7,8,28,28,20,0,2.1016855015931478e-12,INFEASIBLE
7,8,28,28,20,0,7.553518836374651e-10,INFEASIBLE
7,8,28,28,20,0,1.0782186941280893e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.5448846268794186e-9,INFEASIBLE
7,8,28,28,20,0,2.3195348784644593e-12,INFEASIBLE
7,8,28,28,20,0,4.2328399134254724e-13,INFEASIBLE
7,8,28,28,20,0,4.372111172424139e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.08520807496529e-13,INFEASIBLE
7,8,28,28,20,0,1.7806131892397307e-12,INFEASIBLE
7,8,28,28,20,0,4.234494302770291e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.7054619566649795e-12,INFEASIBLE
7,8,28,28,20,0,5.931067166051731e-14,INFEASIBLE
7,8,28,28,20,0,5.25531756873185e-11,SLOW_PROGRESS
7,8,28,28,20,0,2.9257871990534305e-12,SLOW_PROGRESS
7,8,28,28,20,0,2.942143578919733e-10,INFEASIBLE
7,8,28,28,20,0,2.071970979339007e-11,SLOW_PROGRESS
7,8,28,28,20,0,5.939448728554779e-13,SLOW_PROGRESS
7,8,28,28,20,0,3.8546615118526447e-13,SLOW_PROGRESS
7,8,28,28,20,0,1.6742051444862134e-9,INFEASIBLE
7,8,28,28,20,0,1.9448471186705057e-16,SLOW_PROGRESS
7,8,28,28,20,0,1.026072333340075e-9,INFEASIBLE
7,8,28,28,20,0,3.3520260849971376e-11,INFEASIBLE
7,8,28,28,20,0,5.825887937402281e-13,SLOW_PROGRESS
7,8,28,28,20,0,6.545973325097652e-12,INFEASIBLE
7,8,28,28,20,0,2.4263610005245694e-13,INFEASIBLE
7,8,28,28,20,0,2.029797715798449e-12,INFEASIBLE
7,8,28,28,20,0,8.228190782732788e-12,SLOW_PROGRESS
7,8,28,28,20,0,2.6122209959991184e-16,SLOW_PROGRESS
7,8,28,28,20,0,5.764715100968065e-13,INFEASIBLE
7,8,28,28,20,0,1.2709375722714398e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.1684172155149013e-12,INFEASIBLE
7,8,28,28,20,0,6.560740311620638e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.1358559174366297e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.3453461148619498e-11,INFEASIBLE
7,8,28,28,20,0,5.021717092101683e-12,SLOW_PROGRESS
7,8,28,28,20,0,3.7334471428122517e-10,SLOW_PROGRESS
7,8,28,28,20,0,4.5341212564086185e-12,SLOW_PROGRESS
7,8,28,28,20,0,9.348374123065011e-12,INFEASIBLE
7,8,28,28,20,0,1.8116217179189488e-11,INFEASIBLE
7,8,28,28,20,0,5.3711532808567395e-11,SLOW_PROGRESS
7,8,28,28,20,0,5.4517405369167196e-12,SLOW_PROGRESS
7,8,28,28,20,0,3.371992999950553e-12,INFEASIBLE
7,8,28,28,20,0,1.3829031416594178e-12,INFEASIBLE
7,8,28,28,20,0,2.7977625284094947e-8,SLOW_PROGRESS
7,8,28,28,20,0,9.205733041947512e-14,SLOW_PROGRESS
7,8,28,28,20,0,6.685362784236245e-9,INFEASIBLE
7,8,28,28,20,0,3.97835014719282e-14,SLOW_PROGRESS
7,8,28,28,20,0,5.484648503992108e-13,INFEASIBLE
7,8,28,28,20,0,1.2689338482010445e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.844908743644895e-11,SLOW_PROGRESS
7,8,28,28,20,0,4.013141920969652e-11,SLOW_PROGRESS
7,8,28,28,20,0,4.755298655787454e-12,SLOW_PROGRESS
7,8,28,28,20,0,5.199292276127998e-9,INFEASIBLE
7,8,28,28,20,0,9.084605152166243e-11,SLOW_PROGRESS
7,8,28,28,20,0,5.48685828553047e-9,INFEASIBLE
7,8,28,28,20,0,3.4374705745675627e-9,SLOW_PROGRESS
7,8,28,28,20,0,2.1777311359358385e-10,SLOW_PROGRESS
7,8,28,28,20,0,1.3601604945629283e-10,INFEASIBLE
7,8,28,28,20,0,1.4024606242861862e-10,SLOW_PROGRESS
7,8,28,28,20,0,2.101937048364342e-11,INFEASIBLE
7,8,28,28,20,0,6.078762998256231e-12,INFEASIBLE
7,8,28,28,20,0,9.084569155060908e-14,SLOW_PROGRESS
7,8,28,28,20,0,5.7301913016229726e-12,SLOW_PROGRESS
7,8,28,28,20,0,2.7101218441997235e-12,INFEASIBLE
7,8,28,28,20,0,4.7027139445892376e-11,INFEASIBLE
7,8,28,28,20,0,1.2743760220227797e-11,SLOW_PROGRESS
7,8,28,28,20,0,9.410087601755141e-9,INFEASIBLE
7,8,28,28,20,0,4.217734987008667e-10,SLOW_PROGRESS
7,8,28,28,20,0,5.829702825749915e-12,INFEASIBLE
7,8,28,28,20,0,2.909311479304269e-10,SLOW_PROGRESS
7,8,28,28,20,0,2.6804628933331544e-14,SLOW_PROGRESS
7,8,28,28,20,0,3.729978523668048e-9,SLOW_PROGRESS
7,8,28,28,20,0,2.1401033250762987e-8,INFEASIBLE
7,8,28,28,20,0,4.526402923171707e-9,INFEASIBLE
7,8,28,28,20,0,1.806750094533617e-11,INFEASIBLE
7,8,28,28,20,0,6.844624802741949e-11,SLOW_PROGRESS
7,8,28,28,20,0,6.280994544906665e-9,INFEASIBLE
7,8,28,28,20,0,1.8463690379573222e-13,INFEASIBLE
7,8,28,28,20,0,5.61772364222213e-11,INFEASIBLE
7,8,28,28,20,0,6.050927524563465e-9,INFEASIBLE
7,8,28,28,20,0,3.3695486222308688e-9,SLOW_PROGRESS
7,8,28,28,20,0,1.5599616951966344e-11,INFEASIBLE
7,8,28,28,20,0,6.094017097949273e-9,INFEASIBLE
7,8,28,28,20,0,4.6061178286429453e-10,SLOW_PROGRESS
7,8,28,28,20,0,4.9133537324742e-14,INFEASIBLE
7,8,28,28,20,0,1.1781170894877088e-16,SLOW_PROGRESS
7,8,28,28,20,0,3.182441042379643e-11,INFEASIBLE
7,8,28,28,20,0,4.0630894266096525e-14,SLOW_PROGRESS
7,8,28,28,20,0,3.048827054247203e-10,SLOW_PROGRESS
7,8,28,28,20,0,9.453947753518854e-11,SLOW_PROGRESS
7,8,28,28,20,0,6.185679501747694e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.1679916208233987e-13,SLOW_PROGRESS
7,8,28,28,20,0,4.45293034622219e-11,INFEASIBLE
7,8,28,28,20,0,4.75171994954413e-12,SLOW_PROGRESS
7,8,28,28,20,0,2.1157506957336068e-10,SLOW_PROGRESS
7,8,28,28,20,0,2.8245798943866697e-11,INFEASIBLE
7,8,28,28,20,0,7.996728755957746e-12,SLOW_PROGRESS
7,8,28,28,20,0,1.6262132418893268e-11,INFEASIBLE
7,8,28,28,20,0,2.624621435832982e-9,INFEASIBLE
